subject_id,variable,value
669,prefer_fictional_people,2.0
670,prefer_fictional_people,4.0
671,prefer_fictional_people,2.0
672,prefer_fictional_people,5.0
673,prefer_fictional_people,1.0
674,prefer_fictional_people,1.0
675,prefer_fictional_people,5.0
676,prefer_fictional_people,4.0
677,prefer_fictional_people,1.0
678,prefer_fictional_people,1.0
679,prefer_fictional_people,3.0
680,prefer_fictional_people,2.0
681,prefer_fictional_people,3.0
682,prefer_fictional_people,2.0
683,prefer_fictional_people,5.0
684,prefer_fictional_people,4.0
685,prefer_fictional_people,3.0
686,prefer_fictional_people,5.0
687,prefer_fictional_people,4.0
688,prefer_fictional_people,5.0
689,prefer_fictional_people,4.0
690,prefer_fictional_people,1.0
691,prefer_fictional_people,2.0
692,prefer_fictional_people,1.0
693,prefer_fictional_people,2.0
694,prefer_fictional_people,1.0
695,prefer_fictional_people,5.0
696,prefer_fictional_people,3.0
697,prefer_fictional_people,1.0
698,prefer_fictional_people,2.0
699,prefer_fictional_people,3.0
700,prefer_fictional_people,5.0
701,prefer_fictional_people,2.0
702,prefer_fictional_people,1.0
703,prefer_fictional_people,1.0
704,prefer_fictional_people,2.0
705,prefer_fictional_people,5.0
706,prefer_fictional_people,3.0
707,prefer_fictional_people,5.0
708,prefer_fictional_people,3.0
709,prefer_fictional_people,1.0
710,prefer_fictional_people,5.0
711,prefer_fictional_people,4.0
712,prefer_fictional_people,1.0
713,prefer_fictional_people,4.0
714,prefer_fictional_people,5.0
715,prefer_fictional_people,2.0
716,prefer_fictional_people,3.0
717,prefer_fictional_people,5.0
718,prefer_fictional_people,5.0
719,prefer_fictional_people,2.0
720,prefer_fictional_people,2.0
721,prefer_fictional_people,1.0
722,prefer_fictional_people,4.0
723,prefer_fictional_people,1.0
724,prefer_fictional_people,5.0
725,prefer_fictional_people,1.0
726,prefer_fictional_people,5.0
727,prefer_fictional_people,2.0
728,prefer_fictional_people,5.0
729,prefer_fictional_people,5.0
730,prefer_fictional_people,2.0
731,prefer_fictional_people,5.0
732,prefer_fictional_people,1.0
733,prefer_fictional_people,1.0
734,prefer_fictional_people,3.0
735,prefer_fictional_people,4.0
736,prefer_fictional_people,5.0
737,prefer_fictional_people,4.0
738,prefer_fictional_people,1.0
739,prefer_fictional_people,0.0
740,prefer_fictional_people,5.0
741,prefer_fictional_people,5.0
742,prefer_fictional_people,5.0
743,prefer_fictional_people,4.0
744,prefer_fictional_people,2.0
745,prefer_fictional_people,3.0
746,prefer_fictional_people,1.0
747,prefer_fictional_people,5.0
748,prefer_fictional_people,2.0
749,prefer_fictional_people,5.0
750,prefer_fictional_people,5.0
751,prefer_fictional_people,4.0
752,prefer_fictional_people,1.0
753,prefer_fictional_people,5.0
754,prefer_fictional_people,5.0
755,prefer_fictional_people,5.0
756,prefer_fictional_people,3.0
757,prefer_fictional_people,4.0
758,prefer_fictional_people,1.0
759,prefer_fictional_people,2.0
760,prefer_fictional_people,4.0
761,prefer_fictional_people,4.0
762,prefer_fictional_people,1.0
763,prefer_fictional_people,5.0
764,prefer_fictional_people,1.0
765,prefer_fictional_people,2.0
766,prefer_fictional_people,1.0
767,prefer_fictional_people,1.0
768,prefer_fictional_people,5.0
769,prefer_fictional_people,2.0
770,prefer_fictional_people,5.0
771,prefer_fictional_people,4.0
772,prefer_fictional_people,2.0
773,prefer_fictional_people,4.0
774,prefer_fictional_people,3.0
775,prefer_fictional_people,1.0
776,prefer_fictional_people,2.0
777,prefer_fictional_people,5.0
778,prefer_fictional_people,5.0
779,prefer_fictional_people,1.0
780,prefer_fictional_people,5.0
781,prefer_fictional_people,1.0
782,prefer_fictional_people,1.0
783,prefer_fictional_people,5.0
784,prefer_fictional_people,4.0
785,prefer_fictional_people,5.0
786,prefer_fictional_people,5.0
787,prefer_fictional_people,2.0
788,prefer_fictional_people,1.0
789,prefer_fictional_people,5.0
790,prefer_fictional_people,3.0
791,prefer_fictional_people,4.0
792,prefer_fictional_people,4.0
793,prefer_fictional_people,2.0
794,prefer_fictional_people,1.0
795,prefer_fictional_people,2.0
796,prefer_fictional_people,1.0
797,prefer_fictional_people,4.0
798,prefer_fictional_people,1.0
799,prefer_fictional_people,4.0
800,prefer_fictional_people,2.0
801,prefer_fictional_people,1.0
802,prefer_fictional_people,5.0
803,prefer_fictional_people,4.0
804,prefer_fictional_people,3.0
805,prefer_fictional_people,2.0
806,prefer_fictional_people,4.0
807,prefer_fictional_people,2.0
808,prefer_fictional_people,2.0
809,prefer_fictional_people,1.0
810,prefer_fictional_people,4.0
811,prefer_fictional_people,1.0
812,prefer_fictional_people,1.0
813,prefer_fictional_people,5.0
814,prefer_fictional_people,1.0
815,prefer_fictional_people,4.0
816,prefer_fictional_people,1.0
817,prefer_fictional_people,2.0
818,prefer_fictional_people,5.0
819,prefer_fictional_people,1.0
820,prefer_fictional_people,4.0
821,prefer_fictional_people,4.0
822,prefer_fictional_people,2.0
823,prefer_fictional_people,2.0
824,prefer_fictional_people,1.0
825,prefer_fictional_people,3.0
826,prefer_fictional_people,5.0
827,prefer_fictional_people,3.0
828,prefer_fictional_people,5.0
829,prefer_fictional_people,2.0
830,prefer_fictional_people,4.0
831,prefer_fictional_people,4.0
832,prefer_fictional_people,1.0
833,prefer_fictional_people,5.0
834,prefer_fictional_people,5.0
835,prefer_fictional_people,1.0
836,prefer_fictional_people,1.0
837,prefer_fictional_people,5.0
838,prefer_fictional_people,1.0
839,prefer_fictional_people,5.0
840,prefer_fictional_people,1.0
841,prefer_fictional_people,1.0
842,prefer_fictional_people,1.0
843,prefer_fictional_people,3.0
844,prefer_fictional_people,5.0
845,prefer_fictional_people,5.0
846,prefer_fictional_people,4.0
847,prefer_fictional_people,1.0
848,prefer_fictional_people,2.0
849,prefer_fictional_people,1.0
850,prefer_fictional_people,5.0
851,prefer_fictional_people,5.0
852,prefer_fictional_people,2.0
853,prefer_fictional_people,1.0
854,prefer_fictional_people,3.0
855,prefer_fictional_people,4.0
856,prefer_fictional_people,1.0
857,prefer_fictional_people,4.0
858,prefer_fictional_people,3.0
859,prefer_fictional_people,5.0
860,prefer_fictional_people,1.0
861,prefer_fictional_people,4.0
862,prefer_fictional_people,5.0
863,prefer_fictional_people,5.0
864,prefer_fictional_people,5.0
865,prefer_fictional_people,1.0
866,prefer_fictional_people,4.0
867,prefer_fictional_people,4.0
868,prefer_fictional_people,4.0
869,prefer_fictional_people,3.0
870,prefer_fictional_people,4.0
871,prefer_fictional_people,4.0
872,prefer_fictional_people,1.0
873,prefer_fictional_people,3.0
874,prefer_fictional_people,1.0
875,prefer_fictional_people,4.0
876,prefer_fictional_people,1.0
877,prefer_fictional_people,2.0
878,prefer_fictional_people,3.0
879,prefer_fictional_people,2.0
880,prefer_fictional_people,1.0
881,prefer_fictional_people,2.0
882,prefer_fictional_people,3.0
883,prefer_fictional_people,4.0
884,prefer_fictional_people,5.0
885,prefer_fictional_people,2.0
886,prefer_fictional_people,5.0
887,prefer_fictional_people,1.0
888,prefer_fictional_people,1.0
889,prefer_fictional_people,4.0
890,prefer_fictional_people,2.0
891,prefer_fictional_people,2.0
892,prefer_fictional_people,2.0
893,prefer_fictional_people,1.0
894,prefer_fictional_people,1.0
895,prefer_fictional_people,2.0
896,prefer_fictional_people,4.0
897,prefer_fictional_people,1.0
898,prefer_fictional_people,2.0
899,prefer_fictional_people,4.0
900,prefer_fictional_people,1.0
901,prefer_fictional_people,4.0
902,prefer_fictional_people,2.0
903,prefer_fictional_people,4.0
904,prefer_fictional_people,3.0
905,prefer_fictional_people,1.0
906,prefer_fictional_people,4.0
907,prefer_fictional_people,1.0
908,prefer_fictional_people,2.0
909,prefer_fictional_people,2.0
910,prefer_fictional_people,3.0
911,prefer_fictional_people,5.0
912,prefer_fictional_people,4.0
913,prefer_fictional_people,1.0
914,prefer_fictional_people,3.0
915,prefer_fictional_people,2.0
916,prefer_fictional_people,1.0
917,prefer_fictional_people,2.0
918,prefer_fictional_people,1.0
919,prefer_fictional_people,1.0
920,prefer_fictional_people,1.0
921,prefer_fictional_people,5.0
922,prefer_fictional_people,1.0
923,prefer_fictional_people,1.0
924,prefer_fictional_people,1.0
925,prefer_fictional_people,3.0
926,prefer_fictional_people,4.0
927,prefer_fictional_people,2.0
928,prefer_fictional_people,1.0
929,prefer_fictional_people,1.0
930,prefer_fictional_people,1.0
931,prefer_fictional_people,5.0
932,prefer_fictional_people,1.0
933,prefer_fictional_people,2.0
934,prefer_fictional_people,4.0
935,prefer_fictional_people,2.0
936,prefer_fictional_people,5.0
937,prefer_fictional_people,5.0
938,prefer_fictional_people,1.0
939,prefer_fictional_people,1.0
940,prefer_fictional_people,3.0
941,prefer_fictional_people,4.0
942,prefer_fictional_people,1.0
943,prefer_fictional_people,5.0
944,prefer_fictional_people,5.0
945,prefer_fictional_people,1.0
946,prefer_fictional_people,1.0
947,prefer_fictional_people,5.0
948,prefer_fictional_people,5.0
949,prefer_fictional_people,4.0
950,prefer_fictional_people,3.0
951,prefer_fictional_people,1.0
952,prefer_fictional_people,1.0
953,prefer_fictional_people,2.0
954,prefer_fictional_people,2.0
955,prefer_fictional_people,1.0
956,prefer_fictional_people,5.0
957,prefer_fictional_people,5.0
958,prefer_fictional_people,1.0
959,prefer_fictional_people,1.0
960,prefer_fictional_people,2.0
961,prefer_fictional_people,3.0
962,prefer_fictional_people,3.0
963,prefer_fictional_people,5.0
964,prefer_fictional_people,2.0
965,prefer_fictional_people,1.0
966,prefer_fictional_people,2.0
967,prefer_fictional_people,1.0
968,prefer_fictional_people,4.0
969,prefer_fictional_people,3.0
970,prefer_fictional_people,2.0
971,prefer_fictional_people,5.0
972,prefer_fictional_people,4.0
973,prefer_fictional_people,3.0
974,prefer_fictional_people,1.0
975,prefer_fictional_people,1.0
976,prefer_fictional_people,4.0
977,prefer_fictional_people,1.0
978,prefer_fictional_people,1.0
979,prefer_fictional_people,1.0
980,prefer_fictional_people,5.0
981,prefer_fictional_people,1.0
982,prefer_fictional_people,2.0
983,prefer_fictional_people,5.0
984,prefer_fictional_people,1.0
985,prefer_fictional_people,5.0
986,prefer_fictional_people,5.0
987,prefer_fictional_people,1.0
988,prefer_fictional_people,1.0
989,prefer_fictional_people,2.0
990,prefer_fictional_people,1.0
991,prefer_fictional_people,4.0
992,prefer_fictional_people,2.0
993,prefer_fictional_people,3.0
994,prefer_fictional_people,1.0
995,prefer_fictional_people,5.0
996,prefer_fictional_people,2.0
997,prefer_fictional_people,5.0
998,prefer_fictional_people,5.0
999,prefer_fictional_people,5.0
1000,prefer_fictional_people,4.0
1001,prefer_fictional_people,2.0
1002,prefer_fictional_people,4.0
1003,prefer_fictional_people,1.0
1004,prefer_fictional_people,1.0
1005,prefer_fictional_people,4.0
1006,prefer_fictional_people,4.0
1007,prefer_fictional_people,4.0
1008,prefer_fictional_people,5.0
1009,prefer_fictional_people,1.0
1010,prefer_fictional_people,4.0
1011,prefer_fictional_people,4.0
1012,prefer_fictional_people,5.0
1013,prefer_fictional_people,1.0
1014,prefer_fictional_people,1.0
1015,prefer_fictional_people,2.0
1016,prefer_fictional_people,3.0
1017,prefer_fictional_people,1.0
1018,prefer_fictional_people,2.0
1019,prefer_fictional_people,5.0
1020,prefer_fictional_people,1.0
1021,prefer_fictional_people,5.0
1022,prefer_fictional_people,4.0
1023,prefer_fictional_people,5.0
1024,prefer_fictional_people,1.0
1025,prefer_fictional_people,5.0
1026,prefer_fictional_people,5.0
1027,prefer_fictional_people,3.0
1028,prefer_fictional_people,1.0
1029,prefer_fictional_people,1.0
1030,prefer_fictional_people,2.0
1031,prefer_fictional_people,3.0
1032,prefer_fictional_people,4.0
1033,prefer_fictional_people,2.0
1034,prefer_fictional_people,5.0
1035,prefer_fictional_people,5.0
1036,prefer_fictional_people,1.0
1037,prefer_fictional_people,3.0
1038,prefer_fictional_people,2.0
1039,prefer_fictional_people,1.0
1040,prefer_fictional_people,2.0
1041,prefer_fictional_people,1.0
1042,prefer_fictional_people,5.0
1043,prefer_fictional_people,5.0
1044,prefer_fictional_people,1.0
1045,prefer_fictional_people,1.0
1046,prefer_fictional_people,4.0
1047,prefer_fictional_people,1.0
1048,prefer_fictional_people,1.0
1049,prefer_fictional_people,5.0
1050,prefer_fictional_people,3.0
1051,prefer_fictional_people,1.0
1052,prefer_fictional_people,3.0
1053,prefer_fictional_people,2.0
1054,prefer_fictional_people,1.0
1055,prefer_fictional_people,2.0
1056,prefer_fictional_people,5.0
1057,prefer_fictional_people,4.0
1058,prefer_fictional_people,5.0
1059,prefer_fictional_people,1.0
1060,prefer_fictional_people,1.0
1061,prefer_fictional_people,4.0
1062,prefer_fictional_people,4.0
1063,prefer_fictional_people,2.0
1064,prefer_fictional_people,2.0
1065,prefer_fictional_people,4.0
1066,prefer_fictional_people,5.0
1067,prefer_fictional_people,5.0
1068,prefer_fictional_people,1.0
1069,prefer_fictional_people,5.0
1070,prefer_fictional_people,2.0
1071,prefer_fictional_people,2.0
1072,prefer_fictional_people,1.0
1073,prefer_fictional_people,1.0
1074,prefer_fictional_people,5.0
1075,prefer_fictional_people,5.0
1076,prefer_fictional_people,2.0
1077,prefer_fictional_people,3.0
1078,prefer_fictional_people,5.0
1079,prefer_fictional_people,1.0
1080,prefer_fictional_people,3.0
1081,prefer_fictional_people,5.0
1082,prefer_fictional_people,5.0
1083,prefer_fictional_people,2.0
1084,prefer_fictional_people,1.0
1085,prefer_fictional_people,3.0
1086,prefer_fictional_people,1.0
1087,prefer_fictional_people,5.0
1088,prefer_fictional_people,3.0
1089,prefer_fictional_people,1.0
1090,prefer_fictional_people,1.0
1091,prefer_fictional_people,5.0
1092,prefer_fictional_people,3.0
1093,prefer_fictional_people,5.0
1094,prefer_fictional_people,1.0
1095,prefer_fictional_people,3.0
1096,prefer_fictional_people,1.0
1097,prefer_fictional_people,1.0
1098,prefer_fictional_people,3.0
1099,prefer_fictional_people,2.0
1100,prefer_fictional_people,5.0
1101,prefer_fictional_people,4.0
1102,prefer_fictional_people,5.0
1103,prefer_fictional_people,5.0
1104,prefer_fictional_people,5.0
1105,prefer_fictional_people,5.0
1106,prefer_fictional_people,1.0
1107,prefer_fictional_people,1.0
1108,prefer_fictional_people,2.0
1109,prefer_fictional_people,4.0
1110,prefer_fictional_people,1.0
1111,prefer_fictional_people,1.0
1112,prefer_fictional_people,4.0
1113,prefer_fictional_people,4.0
1114,prefer_fictional_people,5.0
1115,prefer_fictional_people,4.0
1116,prefer_fictional_people,4.0
1117,prefer_fictional_people,1.0
1118,prefer_fictional_people,1.0
1119,prefer_fictional_people,3.0
1120,prefer_fictional_people,1.0
1121,prefer_fictional_people,5.0
1122,prefer_fictional_people,1.0
1123,prefer_fictional_people,1.0
1124,prefer_fictional_people,5.0
1125,prefer_fictional_people,2.0
1126,prefer_fictional_people,1.0
1127,prefer_fictional_people,1.0
1128,prefer_fictional_people,2.0
1129,prefer_fictional_people,1.0
1130,prefer_fictional_people,2.0
1131,prefer_fictional_people,1.0
1132,prefer_fictional_people,2.0
1133,prefer_fictional_people,1.0
1134,prefer_fictional_people,2.0
1135,prefer_fictional_people,2.0
1136,prefer_fictional_people,4.0
1137,prefer_fictional_people,4.0
1138,prefer_fictional_people,2.0
1139,prefer_fictional_people,1.0
1140,prefer_fictional_people,1.0
1141,prefer_fictional_people,1.0
1142,prefer_fictional_people,5.0
1143,prefer_fictional_people,5.0
1144,prefer_fictional_people,1.0
1145,prefer_fictional_people,2.0
1146,prefer_fictional_people,4.0
1147,prefer_fictional_people,1.0
1148,prefer_fictional_people,1.0
1149,prefer_fictional_people,4.0
1150,prefer_fictional_people,1.0
1151,prefer_fictional_people,1.0
1152,prefer_fictional_people,1.0
1153,prefer_fictional_people,3.0
1154,prefer_fictional_people,2.0
1155,prefer_fictional_people,1.0
1156,prefer_fictional_people,1.0
1157,prefer_fictional_people,4.0
1158,prefer_fictional_people,1.0
1159,prefer_fictional_people,1.0
1160,prefer_fictional_people,1.0
1161,prefer_fictional_people,5.0
1162,prefer_fictional_people,1.0
1163,prefer_fictional_people,3.0
1164,prefer_fictional_people,1.0
1165,prefer_fictional_people,1.0
1166,prefer_fictional_people,1.0
1167,prefer_fictional_people,1.0
1168,prefer_fictional_people,4.0
1169,prefer_fictional_people,2.0
1170,prefer_fictional_people,2.0
1171,prefer_fictional_people,5.0
1172,prefer_fictional_people,4.0
1173,prefer_fictional_people,5.0
1174,prefer_fictional_people,4.0
1175,prefer_fictional_people,2.0
1176,prefer_fictional_people,5.0
1177,prefer_fictional_people,1.0
1178,prefer_fictional_people,1.0
1179,prefer_fictional_people,1.0
1180,prefer_fictional_people,4.0
1181,prefer_fictional_people,5.0
1182,prefer_fictional_people,2.0
1183,prefer_fictional_people,1.0
1184,prefer_fictional_people,3.0
1185,prefer_fictional_people,5.0
1186,prefer_fictional_people,3.0
1187,prefer_fictional_people,4.0
1188,prefer_fictional_people,2.0
1189,prefer_fictional_people,2.0
1190,prefer_fictional_people,2.0
1191,prefer_fictional_people,5.0
1192,prefer_fictional_people,2.0
1193,prefer_fictional_people,1.0
1194,prefer_fictional_people,1.0
1195,prefer_fictional_people,1.0
1196,prefer_fictional_people,1.0
1197,prefer_fictional_people,3.0
1198,prefer_fictional_people,5.0
1199,prefer_fictional_people,5.0
1200,prefer_fictional_people,4.0
1201,prefer_fictional_people,1.0
1202,prefer_fictional_people,2.0
1203,prefer_fictional_people,1.0
1204,prefer_fictional_people,3.0
1205,prefer_fictional_people,1.0
1206,prefer_fictional_people,1.0
1207,prefer_fictional_people,1.0
1208,prefer_fictional_people,1.0
1209,prefer_fictional_people,1.0
1210,prefer_fictional_people,1.0
1211,prefer_fictional_people,1.0
1212,prefer_fictional_people,1.0
1213,prefer_fictional_people,1.0
1214,prefer_fictional_people,5.0
1215,prefer_fictional_people,4.0
1216,prefer_fictional_people,4.0
1217,prefer_fictional_people,1.0
1218,prefer_fictional_people,1.0
1219,prefer_fictional_people,1.0
1220,prefer_fictional_people,1.0
1221,prefer_fictional_people,1.0
1222,prefer_fictional_people,4.0
1223,prefer_fictional_people,4.0
1224,prefer_fictional_people,4.0
1225,prefer_fictional_people,1.0
1226,prefer_fictional_people,5.0
1227,prefer_fictional_people,3.0
1228,prefer_fictional_people,1.0
1229,prefer_fictional_people,1.0
1230,prefer_fictional_people,2.0
1231,prefer_fictional_people,1.0
1232,prefer_fictional_people,1.0
1233,prefer_fictional_people,2.0
1234,prefer_fictional_people,4.0
