Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,screenw,screenh,hand,religion,orientation,voted,married,familysize,major,race+AF8-arab,race+AF8-asian,race+AF8-black,race+AF8-white,race+AF8-hispanic,race+AF8-nativeam,race+AF8-nativeau,race+AF8-other,nerdy,ASD
5,5,5,4,5,4,5,5,5,5,4,4,5,5,3,5,5,4,5,5,4,2,5,5,3,5,5,110,199,1,6,6,6,4,7,1,6,3,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,1,21,1280,800,1,2,1,0,1,1,Biology,0,0,0,1,0,0,0,0,6,1
4,3,4,4,5,4,5,1,4,4,3,5,2,5,1,3,4,1,5,3,1,1,4,5,4,5,67,79,172,2,5,6,1,7,3,4,4,6,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,2,2,1,2,36,3440,1440,1,2,1,1,1,1,Sociology,0,0,0,1,0,0,0,0,6,2
3,3,5,4,5,5,4,5,3,5,5,4,4,5,2,4,5,2,1,4,5,1,5,5,3,5,4,108,161,4,3,6,5,6,5,6,3,2,2,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,3,3,1,1,33,1024,768,1,2,1,2,1,3,English,0,0,0,1,0,0,0,0,6,2
4,2,5,4,5,4,4,4,3,5,1,2,2,4,1,3,2,5,2,2,3,1,3,4,3,4,322,98,139,4,6,5,5,3,5,3,5,3,5,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,1,1,1,25,1366,768,1,6,1,2,1,2,Math,0,0,0,1,0,0,0,0,5,2
4,3,4,3,4,2,4,3,4,4,1,5,3,3,1,2,4,4,1,3,1,2,3,5,4,5,3,105,129,5,2,3,2,5,5,6,5,5,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,60,1536,864,1,7,1,1,2,5,,0,0,0,1,0,0,0,0,4,2
5,5,4,5,4,4,1,5,3,1,1,1,1,1,5,1,3,3,1,1,1,1,4,4,1,3,142,102,143,7,4,5,5,7,5,7,5,5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,1,22,1280,800,1,4,1,2,1,4,english,0,1,0,1,0,0,0,0,5,2
2,4,4,2,3,4,4,1,4,0,5,4,2,3,4,3,3,4,5,3,2,2,4,4,4,4,7,104,133,2,1,7,3,3,6,7,2,6,4,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,1,15,768,1024,1,1,1,2,1,2,,0,0,0,1,0,0,0,0,6,2
1,5,4,3,5,5,4,3,4,5,2,5,3,1,3,5,4,3,4,4,1,4,5,5,4,5,9,111,159,6,2,7,3,7,6,6,4,4,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,2,1,60,1280,800,1,6,1,1,3,7,art,0,0,0,1,0,0,0,0,6,2
5,1,4,3,5,3,4,1,3,5,3,4,2,2,1,4,5,3,5,3,1,1,1,3,4,4,2,75,96,1,1,3,3,4,6,6,5,4,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,39,1920,1080,1,2,1,2,1,2,,0,0,0,1,0,0,0,0,6,2
4,3,4,3,4,4,5,2,5,4,4,2,2,5,1,5,3,4,3,4,2,2,2,4,2,5,52,134,148,3,4,6,5,7,5,5,2,4,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,2,2,1,28,1440,900,1,1,1,2,1,6,psychology,0,1,0,1,0,0,0,0,6,2
4,5,4,3,4,5,5,4,5,3,5,5,5,3,4,3,5,5,5,5,4,5,5,4,5,4,2,72,116,5,6,6,5,6,2,6,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,14,320,568,1,4,2,2,1,1,Law,0,1,0,0,0,0,0,0,7,2
1,3,5,3,5,3,5,4,5,4,3,4,3,3,3,5,4,4,3,4,1,2,0,4,5,5,3,62,111,5,6,6,3,7,4,5,7,4,3,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,3,2,1,1,46,1680,1050,1,2,0,1,1,5,Physics,0,0,1,1,0,0,0,0,6,2
4,5,4,4,5,4,5,3,5,5,1,3,3,5,3,1,4,5,2,5,4,3,5,5,4,5,3,147,351,3,5,7,5,6,4,6,5,5,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,1,55,1280,800,3,6,1,2,2,3,physics,0,0,0,1,0,0,0,0,6,2
4,2,3,4,4,4,2,3,5,5,1,2,4,3,1,4,3,5,1,4,2,4,5,5,4,4,3,79,218,5,2,6,6,6,3,6,3,4,4,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,3,3,2,1,47,412,732,1,7,1,1,3,2,business,0,0,1,1,0,0,0,0,6,2
5,5,5,3,5,5,5,5,5,5,3,1,3,5,5,3,1,1,1,3,3,1,3,5,5,1,3,93,114,3,1,3,1,5,5,3,6,7,6,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,2,2,1,15,1366,768,1,10,1,2,1,2,,0,0,1,0,0,0,0,0,4,2
5,5,5,4,5,4,5,1,4,5,1,5,3,3,3,5,5,5,4,3,5,1,4,5,5,5,391,209,121,3,7,7,1,6,5,3,5,7,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,1,1,33,1440,900,1,10,1,2,2,2,Biochemistry,0,0,0,1,0,1,0,0,7,2
4,3,5,4,4,4,5,2,4,5,2,5,5,5,2,5,4,5,2,5,2,2,5,4,2,3,14,113,305,1,3,5,6,6,7,5,1,2,5,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,2,36,1366,768,1,4,1,2,2,3,biotechnology,0,1,0,0,0,0,0,0,6,2
3,3,3,5,5,4,5,5,5,3,3,5,3,4,1,2,2,4,3,3,1,1,5,4,4,4,41,181,262,6,5,7,4,7,4,7,2,7,2,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,3,2,2,1,47,768,1024,1,3,1,2,3,1,Pharmacy,0,0,0,1,0,0,0,0,6,2
1,4,5,2,4,5,4,5,3,5,1,4,3,3,1,3,4,5,1,5,1,4,4,5,3,5,39,93,109,2,1,6,5,6,7,5,4,5,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,1,1,45,1680,1050,1,6,1,1,2,3,International Relations,0,0,0,1,0,0,0,0,4,2
4,4,5,4,4,4,4,4,5,5,1,3,5,4,3,4,5,1,1,5,3,2,4,5,3,5,3,121,164,1,5,5,2,6,7,5,5,6,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,4,2,2,1,44,768,1024,1,2,1,1,1,1,Nursing,0,0,0,1,0,0,0,0,4,2
2,2,5,2,3,3,2,0,3,2,1,2,5,3,1,4,4,5,1,2,1,2,4,3,3,2,46,119,235,2,6,6,4,6,6,3,3,3,4,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,58,640,360,2,9,1,2,1,2,Mathematics ,0,0,0,1,0,0,0,0,4,2
1,2,2,2,4,4,4,1,5,5,1,4,5,3,1,2,4,5,2,4,1,2,5,4,4,5,32,185,184,2,1,7,2,5,3,3,1,6,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,2,53,1920,1080,2,6,1,2,2,2,Economics,0,0,0,1,0,0,0,0,2,2
4,5,3,5,5,5,5,3,4,4,5,4,3,4,5,3,3,4,5,4,5,3,5,5,5,5,33,118,146,6,5,3,4,7,4,6,6,4,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,3,1,1,50,1280,720,1,1,1,1,1,2,History,0,0,0,1,0,0,0,0,6,2
1,4,1,1,4,5,4,5,5,4,1,1,5,1,1,1,1,5,1,5,1,2,5,1,1,5,27,78,138,5,6,7,6,6,5,3,5,3,5,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,2,1,48,1920,1080,1,6,1,2,3,2,Journalism,0,0,1,0,0,0,0,1,5,2
4,2,4,4,5,5,5,1,4,3,1,5,4,4,1,3,3,5,1,5,1,3,5,4,5,5,4,117,185,3,5,1,6,7,6,6,6,7,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,2,1,1,60,1440,900,1,1,3,1,1,4,Philosophy,0,0,0,1,0,0,0,0,6,2
4,5,5,5,5,4,5,5,5,4,3,5,5,5,1,3,3,4,2,4,4,1,4,5,4,5,25,139,229,5,4,6,2,7,6,6,2,6,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,67,1088,614,1,1,4,2,2,2,English,0,0,0,1,0,0,0,0,6,2
3,1,4,4,5,3,5,1,5,5,2,5,4,5,1,2,4,5,1,4,4,2,5,5,3,5,3,131,408,1,6,6,2,7,7,4,2,7,4,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,4,2,1,1,47,768,1024,1,2,1,2,2,2,Engineering,0,0,0,1,0,0,0,0,3,2
4,5,5,4,4,4,5,5,5,5,3,5,4,5,4,2,5,5,1,5,3,2,5,3,5,4,779,117,185,3,2,6,4,5,5,6,1,6,5,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,3,2,1,44,1920,1080,1,7,1,1,3,5,Education,0,0,0,1,0,0,0,0,6,2
5,5,5,5,5,5,5,5,5,5,4,4,5,1,5,3,5,3,4,2,5,3,1,5,5,5,245,1246,216,1,5,2,2,5,5,2,3,6,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,1,22,1440,900,1,2,1,2,1,3,chemical engineering,0,1,0,0,0,0,0,0,5,2
5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,2,5,5,3,5,5,5,5,27,172,285,5,2,2,2,7,7,7,6,7,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,60,375,667,2,4,1,2,2,5,General Science/Philosophy,0,0,0,1,0,0,0,0,7,2
5,5,2,5,5,5,5,5,4,5,5,3,5,4,2,4,5,1,5,2,1,3,5,5,5,5,576,183,242,6,5,4,1,5,5,4,6,5,3,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3,2,1,1,22,1920,1080,1,1,1,1,1,1,Geology,0,0,0,1,0,0,0,0,6,2
4,5,4,4,5,5,4,5,5,3,5,4,4,2,4,4,4,5,5,4,4,3,5,4,2,5,3,56,106,5,7,7,3,7,3,7,1,3,3,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2,1,2,1,18,1600,900,1,4,1,2,1,2,Aerospace Engineering,0,0,0,1,0,0,0,0,7,2
5,3,5,3,1,4,4,5,4,5,1,4,3,4,1,5,3,5,3,3,3,5,5,4,1,3,653,65,141,5,2,3,6,6,5,5,5,2,2,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,3,2,1,17,1440,900,1,1,1,2,1,2,,0,0,0,1,0,0,0,0,4,2
5,5,5,5,4,4,4,5,5,5,3,5,3,3,4,3,4,4,4,2,4,1,2,5,4,4,17,104,208,6,7,7,1,7,6,5,1,6,5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,2,20,640,360,1,1,1,1,1,1,Industrial Engineering,0,0,0,1,0,0,0,0,4,2
5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,3,139,204,3,5,5,5,6,4,6,3,6,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,3,1,15,360,640,1,1,5,2,1,1,,0,0,0,1,0,0,0,0,7,2
3,5,4,4,5,5,5,5,5,5,1,5,4,5,1,5,4,5,2,5,2,3,5,5,5,5,9,81,141,2,5,7,5,6,6,6,1,3,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,73,1440,900,1,6,1,1,2,2,biochem,0,0,0,1,0,0,0,0,7,2
4,3,5,4,3,4,5,1,4,4,5,4,4,3,2,5,5,5,4,3,1,2,4,5,4,4,9,107,136,2,5,7,6,7,6,6,5,6,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,1,2,30,1920,1200,1,2,1,1,1,6,economics,0,1,0,0,0,0,0,0,6,2
4,1,4,1,1,5,5,2,4,3,1,4,3,5,3,1,2,5,1,3,1,3,5,4,3,4,2,106,157,5,4,5,6,6,6,6,3,4,4,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,3,3,2,2,22,1440,900,1,10,1,2,1,3,Math and computer science,0,0,0,0,0,0,0,1,6,2
2,4,3,3,4,5,4,4,5,5,1,3,4,3,1,4,4,5,1,3,5,1,5,4,4,4,4,145,202,2,5,5,5,4,6,5,2,3,4,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,1,67,1440,900,1,2,3,1,2,3,English,0,0,0,1,0,0,0,0,5,2
1,1,1,2,2,2,3,1,4,1,1,2,1,4,1,2,1,3,1,3,3,1,3,3,2,4,3,152,273,4,6,7,4,7,6,6,1,7,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,3,2,2,15,360,640,1,7,1,2,1,4,Medicin,0,0,0,0,1,0,0,0,4,2
5,5,4,3,4,1,4,4,3,4,5,4,3,5,4,3,4,3,4,4,4,2,3,4,4,4,20,181,35460,5,5,4,3,7,7,4,6,4,3,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,3,2,2,2,20,320,570,1,7,4,1,1,2,Naval engineering ,0,0,0,1,1,0,0,0,5,2
5,5,4,5,4,5,5,2,5,5,5,4,4,4,4,1,4,5,4,5,5,5,5,5,2,5,17,113,209,2,1,6,6,7,6,2,7,3,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,2,3,1,19,320,480,2,2,3,2,1,2,+ACI-Biology, chemistry, german+ACI-,0,0,0,1,0,0,0,0,7,1
4,4,4,2,5,3,4,4,3,4,5,2,3,5,4,1,5,5,4,4,2,2,4,4,5,5,5,239,268,1,7,7,5,6,6,3,1,6,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,1,1,35,505,505,1,4,1,1,2,4,Police Foindations,0,0,0,1,0,0,0,0,6,2
4,3,5,4,4,4,3,4,3,5,1,3,3,3,5,2,4,4,1,3,4,2,4,5,3,5,30,72,132,3,5,5,6,5,5,3,3,3,4,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,4,1,2,1,29,1366,768,1,1,1,1,2,2,English,0,0,0,1,0,0,0,0,5,2
4,4,4,4,3,4,4,5,4,5,1,1,4,2,1,2,2,4,1,4,5,1,5,4,4,5,14,87,155,1,5,0,3,7,6,4,1,5,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,36,1920,1080,1,12,2,2,1,5,Linguistics and English Lit,0,0,0,1,0,0,0,0,2,2
4,5,4,3,1,5,4,5,1,5,1,4,5,5,1,5,5,5,1,5,5,3,5,5,4,4,11,84,189,5,1,7,6,6,6,4,2,6,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,3,3,2,2,20,360,640,2,1,1,1,1,1,psychology,0,0,0,1,0,0,0,0,5,2
4,4,5,3,4,2,5,4,4,5,5,4,3,5,4,2,5,2,5,2,2,1,3,5,4,5,11,151,209,1,5,3,5,6,6,5,5,4,7,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,1,1,1,27,360,640,1,1,1,1,1,1,,0,0,0,1,0,0,0,0,7,2
5,4,4,4,3,4,5,4,3,4,1,3,3,3,4,3,3,4,4,4,1,1,4,5,1,4,806,61,139,5,6,5,7,6,5,5,5,2,5,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,2,2,25,1366,768,1,12,0,2,1,3,Psychology,0,0,0,1,0,0,0,0,5,2
5,3,5,5,5,5,4,1,5,5,2,3,5,3,1,2,2,5,1,5,1,2,5,5,5,5,17,47,92,2,6,5,5,7,7,2,6,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,2,23,1366,768,1,4,1,1,1,2,Economics,0,0,0,1,1,0,0,0,6,2
4,5,4,1,5,4,5,2,4,4,4,5,2,5,4,2,2,5,5,4,1,1,3,5,5,5,32,142,84,3,1,7,1,7,7,6,2,7,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,1,1,26,1920,1080,3,2,1,2,1,2,,0,1,0,0,0,0,0,0,5,2
2,4,2,5,5,5,2,5,5,5,2,2,5,4,5,2,5,5,2,4,5,4,5,5,2,5,3,52,102,2,2,6,3,6,6,6,4,5,3,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,2,1,23,1280,800,1,1,1,2,1,4,Economics,0,1,0,1,0,0,0,0,6,2
5,4,5,4,5,5,1,4,2,3,4,1,5,5,2,5,4,3,4,4,5,3,5,5,1,5,3,289,345,1,7,6,5,4,7,7,2,3,4,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,2,3,2,2,21,480,800,1,10,1,2,1,4,English ,0,1,0,0,0,0,0,0,6,2
3,5,4,2,4,3,4,4,3,5,1,5,2,1,4,1,2,4,1,2,2,1,5,4,1,4,3,112,281,5,5,5,6,6,3,5,6,6,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4,2,2,1,46,375,667,1,1,1,1,2,3,Psychology,0,0,0,1,0,0,0,0,5,2
5,3,5,5,5,5,4,4,4,5,1,4,4,5,1,2,4,5,1,4,3,4,5,5,4,5,10,63,175,2,1,3,6,7,7,5,6,5,3,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,2,2,1,25,360,640,0,4,2,2,1,2,Statistics ,0,0,0,1,0,0,0,0,5,2
2,2,4,4,5,5,5,4,5,5,1,5,3,0,1,2,4,5,2,3,2,4,4,4,5,5,289,135,262,3,1,6,5,5,6,5,6,5,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,1,65,1920,1080,1,2,1,1,2,2,English,0,0,0,1,0,0,0,0,5,2
3,1,4,1,4,3,5,4,4,4,1,4,5,4,1,5,5,5,4,4,1,1,1,5,5,5,3,77,92,6,5,7,5,6,4,4,1,3,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,2,30,1366,768,1,2,1,2,2,1,Physical therapy,0,0,0,1,0,0,0,0,2,2
1,4,4,1,3,5,5,2,5,5,2,4,3,5,5,2,2,5,2,4,1,3,4,4,2,5,40,62,119,2,3,6,6,3,5,6,5,4,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,2,2,1,18,1280,720,2,0,1,2,1,2,Chemical Engineering,0,0,0,1,0,0,0,0,6,2
1,4,4,1,4,3,4,2,4,3,1,4,4,4,1,2,3,4,1,4,1,1,5,4,4,4,17,88,172,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4,2,1,1,66,375,667,1,6,0,1,2,4,Bhindustrial engineering,0,0,0,1,0,0,0,0,0,2
5,5,5,5,5,2,4,5,5,5,5,5,5,5,1,2,5,5,5,5,5,5,5,5,4,5,1,68,143,6,5,7,2,6,2,6,7,7,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,4,1,1,1,31,1440,900,1,1,1,2,2,2,Philosophy,0,0,0,1,0,0,0,0,6,2
2,5,4,3,3,2,4,3,4,4,1,5,3,3,4,4,3,2,1,2,3,1,3,3,3,4,9,98,247,2,1,3,5,4,6,4,3,5,2,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,3,2,2,1,56,1280,800,1,4,1,2,2,2,nursing,1,0,0,1,0,0,0,0,4,2
5,1,5,5,4,5,5,5,4,5,1,4,5,5,2,5,5,5,1,4,1,4,5,5,4,5,2,68,135,2,5,5,6,5,7,5,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,4,2,2,1,47,768,1024,1,4,1,2,1,3,English and Biology,0,1,0,0,0,0,0,0,5,2
2,4,4,3,4,4,5,1,4,4,1,4,3,3,1,3,3,4,1,3,2,4,4,4,4,5,11,69,136,5,5,5,2,7,5,3,5,3,4,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,53,1920,1080,1,2,1,2,1,3,biology,0,0,0,1,0,0,0,0,4,2
4,5,5,4,5,3,5,2,5,5,2,5,5,5,5,5,5,5,5,5,1,3,4,5,5,5,6,242,165,3,7,5,3,5,6,6,6,6,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,3,1,1,50,768,1024,2,7,1,1,2,1,,0,0,0,0,1,0,0,0,5,2
5,4,5,4,4,4,5,4,4,5,4,4,4,3,1,1,4,4,5,4,4,1,1,5,4,4,544,74,87,3,6,3,7,6,6,5,5,2,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,2,1,1,16,1366,768,1,6,1,2,1,3,,0,0,0,1,0,0,0,0,5,1
5,2,5,5,5,5,4,5,5,5,2,4,5,3,3,5,5,5,2,5,5,5,5,5,3,5,2,72,158,2,3,6,5,5,7,7,6,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,16,320,480,1,12,2,2,1,2,,0,1,0,0,0,0,0,0,5,1
5,5,5,5,5,5,4,5,5,5,1,1,3,5,5,1,5,5,2,5,1,1,5,4,1,5,1035,50,76,6,3,1,5,3,7,2,1,6,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,3,3,1,21,1366,768,1,2,2,2,1,2,,0,0,0,1,0,0,0,0,7,1
5,5,4,5,5,5,4,3,5,5,3,4,5,5,5,3,5,5,3,4,5,4,5,5,4,5,6,25822,214,3,2,4,3,6,5,5,6,5,3,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,2,2,1,17,320,480,1,1,4,2,1,3,Philosophy,0,0,0,1,0,0,0,0,6,2
4,3,5,3,4,3,3,2,1,5,3,3,4,5,1,4,5,1,2,5,1,1,1,5,2,4,4,159,154,5,5,7,7,5,5,5,3,5,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1,27,375,667,1,12,1,1,1,2,,0,0,0,1,0,0,0,0,3,2
1,5,2,1,5,5,5,2,5,3,3,5,4,5,4,2,3,5,5,2,5,1,4,5,5,4,3,95,102,5,5,4,6,5,4,3,4,5,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,1,43,1920,1080,2,6,1,1,1,3,computer science,0,0,0,1,0,0,0,0,4,2
3,5,4,2,2,2,5,1,5,5,5,1,5,5,1,5,5,1,3,3,5,1,1,5,3,3,12,128,289,1,7,1,4,7,7,2,6,7,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,2,1,1,20,1920,1080,2,2,3,2,1,2,,0,0,0,1,0,1,0,0,1,2
3,4,3,2,3,3,4,3,3,4,2,4,4,3,2,2,3,5,3,3,1,2,3,2,3,4,3,87,105,2,2,6,2,6,3,7,2,5,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,3,2,2,1,38,768,1024,1,12,1,2,1,0,Psychology,0,0,0,1,0,0,0,0,3,2
3,4,1,3,5,3,5,2,5,5,1,4,2,4,1,1,3,5,1,3,1,3,5,5,1,1,18,137,178,5,4,5,5,7,6,6,3,5,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,1,1,54,320,568,1,4,3,2,1,2,Politics,0,0,0,1,0,0,0,0,4,2
4,2,4,4,5,5,5,4,5,3,5,5,3,5,1,5,4,5,5,4,4,3,3,4,4,4,14,98,108,3,2,3,5,6,6,7,6,6,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,18,768,1024,1,2,1,2,1,3,Earth Sciences,0,1,0,0,0,0,0,0,6,2
4,3,3,5,5,4,4,4,5,5,1,4,5,3,4,4,4,5,1,5,3,4,5,4,5,5,32,128,415,5,2,4,6,7,5,6,5,3,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,65,768,1024,1,2,1,2,3,2,comparative literature,0,0,0,1,0,0,0,0,6,2
1,4,4,1,2,3,4,2,5,1,4,3,4,4,3,3,2,5,2,4,4,3,4,4,2,5,2,132,189,5,5,6,1,6,5,2,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,18,1440,900,3,6,0,2,1,3,,0,0,0,1,0,0,0,0,5,2
5,4,4,5,5,4,5,2,5,5,5,4,3,2,2,5,2,5,5,5,4,4,5,5,4,5,11,81,103,5,7,6,5,7,5,6,3,5,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,1,2,22,1920,1080,1,1,2,2,1,4,computer science,0,1,0,0,0,0,0,1,7,2
2,3,4,1,4,2,3,2,4,4,1,1,4,3,1,4,4,4,1,3,1,1,3,3,1,3,7,68,71,2,4,3,5,5,6,5,3,4,5,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,1,1,1,25,1680,1050,1,6,0,2,1,10,,0,0,0,1,0,0,0,0,3,2
4,5,5,4,4,5,3,5,4,3,2,5,5,4,4,5,5,4,2,5,2,4,5,5,2,4,5,97,153,1,2,6,7,5,7,6,2,1,2,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,1,2,1,14,1366,768,1,0,0,2,1,1,,0,0,0,1,1,0,0,0,6,2
3,3,3,3,3,5,3,4,1,4,1,4,2,4,2,5,4,5,2,2,3,1,4,2,1,4,2,110,109,5,4,6,5,6,5,4,5,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,1,2,1,33,1680,1050,1,4,1,1,1,2,Nursing,0,0,0,1,0,0,0,0,5,2
5,5,5,5,5,4,4,5,5,5,3,4,5,3,5,5,5,5,1,5,5,2,4,5,4,5,800,149,86,2,3,5,6,7,6,6,4,3,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,1,2,1,20,1280,800,1,4,1,2,1,7,Psychology,0,0,0,1,0,0,0,0,6,2
5,4,5,4,2,4,2,5,5,5,1,1,5,5,5,4,5,5,4,5,5,4,5,4,1,5,166,139,103,1,1,7,5,5,7,5,5,3,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,2,1,18,1366,768,1,4,2,2,1,2,,0,0,0,1,0,0,0,0,5,2
4,5,5,5,4,4,5,3,4,2,1,5,3,2,4,2,4,5,1,4,1,2,5,4,3,5,305,82,87,6,1,5,5,6,5,7,5,6,3,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,2,1,29,1280,1024,1,12,1,1,1,2,Biology,0,0,0,1,0,0,0,0,6,2
3,4,4,3,3,2,4,5,3,3,3,4,2,3,5,3,4,3,5,5,1,1,3,3,3,4,10,471,128,4,6,6,3,4,4,7,4,7,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,1,21,1366,768,1,10,1,1,1,6,social work,0,1,0,0,0,0,0,0,4,2
4,5,4,2,2,4,3,5,5,4,1,2,5,3,2,3,4,3,3,3,2,5,5,5,1,3,2,152,138,5,5,6,5,6,5,6,2,6,2,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,2,2,19,360,640,1,10,1,1,1,6,pyschology,0,1,0,0,0,0,0,0,5,2
