subject_id,academic_over_social,age,anxious,bookish,books_over_parties,calm,collect_books,conventional,critical,dependable,diagnosed_autistic,disorganized,education,engnat,enjoy_learning,excited_about_research,extraverted,familysize,gender,hand,hobbies_over_people,in_advanced_classes,intelligence_over_appearance,interested_science,introspective,libraries_over_publicspace,like_dry_topics,like_hard_material,like_science_fiction,like_superheroes,major,married,online_over_inperson,opennness,play_many_videogames,playes_rpgs,prefer_fictional_people,race_arab,race_asian,race_black,race_hispanic,race_native_american,race_native_austrailian,race_nerdy,race_white,read_tech_reports,religion,reserved,socially_awkward,strange_person,sympathetic,urban,voted,was_odd_child,watch_science_shows,writing_novel
1207,2.0,,7.0,5.0,5.0,1.0,5.0,2.0,6.0,2.0,2.0,7.0,,,2.0,5.0,2.0,,,,1.0,4.0,0.0,5.0,2.0,4.0,4.0,2.0,5.0,4.0,,,2.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,7.0,5.0,5.0,2.0,,,2.0,4.0,1.0
1208,3.0,,3.0,4.0,5.0,4.0,4.0,2.0,4.0,7.0,2.0,1.0,,,2.0,5.0,4.0,,,,2.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,2.0,,,4.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,3.0,5.0,4.0,3.0,,,4.0,5.0,1.0
1209,4.0,,6.0,1.0,4.0,3.0,4.0,1.0,5.0,6.0,2.0,3.0,,,1.0,2.0,6.0,,,,2.0,3.0,1.0,2.0,2.0,5.0,1.0,0.0,2.0,4.0,,,2.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,1.0,2.0,4.0,3.0,,,2.0,5.0,1.0
1210,3.0,45.0,7.0,4.0,3.0,3.0,2.0,4.0,1.0,7.0,2.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,History,2.0,2.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,6.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,1.0
1211,3.0,,4.0,1.0,3.0,5.0,3.0,4.0,6.0,7.0,2.0,2.0,,,1.0,1.0,4.0,,,,3.0,5.0,3.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,,,3.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,6.0,4.0,4.0,5.0,,,3.0,5.0,3.0
1212,3.0,,5.0,4.0,5.0,6.0,5.0,6.0,3.0,7.0,2.0,2.0,,,1.0,4.0,5.0,,,,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,,,4.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,6.0,5.0,5.0,6.0,,,5.0,5.0,5.0
1213,5.0,35.0,1.0,5.0,3.0,6.0,3.0,6.0,2.0,6.0,2.0,5.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,psychology,2.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,3.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0
1214,3.0,18.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,2.0,2.0,6.0,2.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,2.0,biology,1.0,4.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,3.0,5.0,3.0,2.0,2.0,3.0,5.0,4.0
1215,4.0,28.0,6.0,3.0,4.0,5.0,3.0,4.0,3.0,6.0,2.0,2.0,4.0,1.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,2.0,5.0,4.0,3.0,mechanical engineering,1.0,3.0,5.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,3.0,4.0,6.0,2.0,1.0,3.0,5.0,2.0
1216,3.0,,5.0,4.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,3.0,,,1.0,4.0,3.0,,,,3.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,,,5.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,,4.0,5.0,5.0,5.0,,,3.0,5.0,2.0
1217,2.0,55.0,3.0,2.0,3.0,5.0,3.0,6.0,5.0,5.0,2.0,5.0,4.0,1.0,2.0,1.0,5.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,Econ,2.0,2.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0
1218,5.0,53.0,4.0,2.0,3.0,6.0,5.0,1.0,3.0,6.0,2.0,3.0,4.0,2.0,1.0,3.0,6.0,3.0,2.0,1.0,1.0,5.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,3.0,Biology,3.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,5.0,5.0,6.0,2.0,2.0,4.0,5.0,1.0
1219,3.0,,7.0,2.0,4.0,3.0,4.0,1.0,5.0,7.0,2.0,5.0,,,1.0,5.0,4.0,,,,1.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,1.0,,,2.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,7.0,5.0,5.0,7.0,,,4.0,3.0,5.0
1220,3.0,,5.0,2.0,4.0,6.0,3.0,1.0,6.0,6.0,2.0,3.0,,,1.0,5.0,6.0,,,,1.0,5.0,2.0,5.0,1.0,4.0,1.0,5.0,1.0,4.0,,,2.0,7.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,1.0,4.0,4.0,3.0,,,2.0,5.0,2.0
1221,3.0,54.0,5.0,5.0,5.0,5.0,3.0,7.0,5.0,3.0,2.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,1.0,5.0,4.0,1.0,Italian,1.0,4.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,4.0,3.0,7.0,2.0,2.0,5.0,5.0,1.0
1222,3.0,,5.0,4.0,5.0,6.0,5.0,2.0,4.0,6.0,2.0,2.0,,,1.0,5.0,4.0,,,,2.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,,,4.0,6.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,5.0,5.0,6.0,,,4.0,5.0,5.0
1223,2.0,,2.0,2.0,3.0,6.0,3.0,1.0,2.0,6.0,2.0,3.0,,,1.0,3.0,6.0,,,,1.0,4.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,,,1.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,1.0,3.0,4.0,7.0,,,2.0,3.0,2.0
1224,4.0,,6.0,5.0,5.0,3.0,5.0,2.0,6.0,6.0,1.0,6.0,,,2.0,5.0,1.0,,,,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,,,5.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,7.0,5.0,5.0,1.0,,,5.0,5.0,3.0
1225,4.0,36.0,1.0,2.0,4.0,6.0,5.0,1.0,5.0,6.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,4.0,4.0,Sociology,1.0,4.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,5.0,5.0,4.0,2.0,1.0,3.0,5.0,1.0
1226,5.0,,5.0,4.0,5.0,2.0,5.0,2.0,3.0,6.0,2.0,3.0,,,1.0,5.0,4.0,,,,5.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,,,5.0,6.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,5.0,5.0,5.0,6.0,,,4.0,4.0,2.0
1227,4.0,,5.0,2.0,5.0,3.0,5.0,5.0,6.0,5.0,2.0,5.0,,,1.0,3.0,4.0,,,,1.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,,,2.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,4.0,4.0,3.0,,,2.0,4.0,1.0
1228,2.0,60.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,,2.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,5.0,5.0,5.0,6.0,2.0,1.0,3.0,4.0,1.0
1229,4.0,22.0,5.0,1.0,1.0,5.0,4.0,1.0,4.0,5.0,2.0,5.0,3.0,1.0,1.0,4.0,7.0,4.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,3.0,1.0,english,1.0,3.0,7.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,4.0,7.0,2.0,2.0,1.0,1.0,5.0
1230,4.0,15.0,3.0,2.0,0.0,6.0,3.0,4.0,1.0,7.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,,1.0,3.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,4.0,4.0,7.0,1.0,2.0,3.0,4.0,4.0
1231,5.0,,3.0,3.0,5.0,4.0,5.0,1.0,2.0,7.0,2.0,4.0,,,4.0,5.0,6.0,,,,2.0,5.0,3.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,,,4.0,7.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,6.0,5.0,5.0,6.0,,,4.0,4.0,3.0
1232,3.0,39.0,3.0,2.0,5.0,4.0,5.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,,1.0,5.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,4.0,3.0,6.0,2.0,2.0,3.0,4.0,1.0
1233,4.0,,5.0,2.0,4.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,,,2.0,2.0,3.0,,,,4.0,3.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,2.0,,,3.0,7.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,5.0,5.0,4.0,5.0,,,4.0,5.0,1.0
1234,5.0,,5.0,5.0,3.0,3.0,4.0,3.0,6.0,6.0,2.0,5.0,,,5.0,5.0,5.0,,,,5.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,,,5.0,6.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2.0,4.0,4.0,6.0,,,5.0,5.0,4.0
1235,3.0,46.0,3.0,3.0,4.0,4.0,5.0,3.0,6.0,6.0,2.0,7.0,3.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,Physics,1.0,4.0,7.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,3.0
1236,4.0,55.0,5.0,3.0,5.0,5.0,5.0,1.0,5.0,7.0,2.0,5.0,4.0,1.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,3.0,5.0,5.0,4.0,physics,2.0,4.0,6.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,5.0,5.0,6.0,2.0,2.0,5.0,5.0,3.0
1237,4.0,,6.0,4.0,5.0,4.0,4.0,4.0,2.0,6.0,2.0,3.0,,,4.0,5.0,5.0,,,,1.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,,,3.0,6.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,,3.0,4.0,5.0,6.0,,,4.0,2.0,1.0
1238,5.0,,1.0,3.0,5.0,7.0,5.0,6.0,1.0,3.0,2.0,6.0,,,1.0,3.0,3.0,,,,3.0,5.0,3.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,,,1.0,5.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,,5.0,1.0,5.0,3.0,,,3.0,5.0,5.0
1239,4.0,33.0,1.0,3.0,5.0,7.0,5.0,2.0,7.0,7.0,2.0,5.0,4.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,Biochemistry,2.0,5.0,6.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,10.0,5.0,5.0,5.0,3.0,1.0,2.0,3.0,5.0,3.0
1240,4.0,,6.0,5.0,5.0,2.0,4.0,5.0,3.0,5.0,2.0,1.0,,,2.0,5.0,1.0,,,,2.0,3.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,,,4.0,6.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,7.0,3.0,4.0,5.0,,,5.0,5.0,2.0
1241,4.0,,4.0,3.0,3.0,7.0,5.0,2.0,5.0,7.0,2.0,2.0,,,1.0,5.0,6.0,,,,3.0,3.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,,,2.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,4.0,4.0,4.0,7.0,,,3.0,5.0,1.0
1242,5.0,45.0,5.0,3.0,5.0,5.0,4.0,3.0,1.0,6.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,4.0,5.0,5.0,3.0,3.0,International Relations,2.0,4.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,7.0,5.0,5.0,5.0,1.0,1.0,5.0,4.0,1.0
1243,4.0,44.0,2.0,5.0,5.0,6.0,4.0,1.0,5.0,5.0,2.0,5.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,3.0,Nursing,1.0,5.0,6.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,5.0,5.0,5.0,2.0,1.0,5.0,4.0,3.0
1244,3.0,,4.0,5.0,2.0,3.0,3.0,4.0,6.0,6.0,2.0,3.0,,,2.0,4.0,2.0,,,,1.0,2.0,2.0,2.0,4.0,2.0,0.0,5.0,3.0,3.0,,,4.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,6.0,2.0,3.0,3.0,,,2.0,2.0,1.0
1245,4.0,53.0,2.0,5.0,5.0,6.0,4.0,2.0,1.0,7.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,5.0,4.0,Economics,2.0,4.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,3.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0
1246,5.0,,4.0,3.0,4.0,4.0,5.0,2.0,5.0,3.0,2.0,6.0,,,3.0,5.0,6.0,,,,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,,,3.0,7.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,4.0,5.0,5.0,6.0,,,4.0,5.0,5.0
1247,5.0,,6.0,5.0,4.0,3.0,4.0,5.0,6.0,7.0,2.0,5.0,,,2.0,5.0,5.0,,,,1.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,,,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,5.0,5.0,1.0,3.0,,,5.0,4.0,1.0
1248,5.0,60.0,6.0,4.0,3.0,7.0,5.0,2.0,5.0,1.0,2.0,6.0,4.0,1.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,5.0,1.0,5.0,4.0,5.0,Philosophy,1.0,3.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,5.0,4.0,6.0,2.0,1.0,5.0,5.0,1.0
1249,4.0,,2.0,5.0,4.0,6.0,5.0,1.0,4.0,6.0,2.0,2.0,,,1.0,4.0,5.0,,,,3.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,,,3.0,7.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,6.0,5.0,5.0,6.0,,,4.0,5.0,1.0
1250,3.0,47.0,2.0,4.0,5.0,7.0,5.0,4.0,6.0,6.0,2.0,2.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,5.0,1.0,5.0,5.0,3.0,Engineering,2.0,4.0,7.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,5.0,5.0,4.0,2.0,2.0,4.0,5.0,1.0
1251,4.0,,4.0,4.0,5.0,6.0,4.0,5.0,2.0,6.0,2.0,1.0,,,2.0,5.0,3.0,,,,3.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,,,5.0,5.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,5.0,4.0,3.0,6.0,,,5.0,5.0,4.0
1252,5.0,,2.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,2.0,3.0,,,3.0,1.0,1.0,,,,4.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,,,5.0,5.0,4.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,5.0,5.0,5.0,2.0,,,2.0,5.0,5.0
1253,5.0,60.0,2.0,5.0,5.0,7.0,5.0,1.0,2.0,2.0,2.0,6.0,3.0,1.0,3.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,General Science/Philosophy,2.0,5.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,7.0,5.0,5.0,7.0,2.0,2.0,5.0,5.0,5.0
1254,5.0,22.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,2.0,6.0,3.0,1.0,3.0,5.0,6.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,1.0,4.0,5.0,Geology,1.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,2.0,1.0,2.0,5.0,2.0
1255,5.0,18.0,3.0,4.0,3.0,3.0,5.0,3.0,7.0,7.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,2.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,Aerospace Engineering,1.0,4.0,7.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,5.0,4.0,7.0,1.0,2.0,4.0,4.0,4.0
1256,4.0,,6.0,3.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,,,5.0,5.0,5.0,,,,1.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,,,3.0,6.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,3.0,4.0,5.0,,,3.0,4.0,1.0
1257,4.0,,1.0,3.0,5.0,6.0,4.0,5.0,7.0,7.0,2.0,1.0,,,1.0,2.0,6.0,,,,3.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,,,4.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,6.0,4.0,5.0,5.0,,,2.0,4.0,4.0
1258,5.0,,5.0,5.0,4.0,6.0,5.0,2.0,5.0,5.0,2.0,3.0,,,4.0,5.0,3.0,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,4.0,6.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,4.0,5.0,5.0,6.0,,,5.0,5.0,5.0
1259,5.0,,5.0,4.0,5.0,3.0,5.0,1.0,5.0,7.0,2.0,1.0,,,3.0,5.0,2.0,,,,1.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,,4.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,6.0,5.0,5.0,6.0,,,5.0,5.0,1.0
1260,4.0,,6.0,4.0,4.0,6.0,3.0,4.0,5.0,7.0,2.0,5.0,,,2.0,4.0,2.0,,,,5.0,3.0,4.0,4.0,5.0,4.0,1.0,5.0,4.0,4.0,,,5.0,7.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,6.0,4.0,5.0,6.0,,,3.0,5.0,2.0
1261,5.0,22.0,6.0,3.0,3.0,4.0,1.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,3.0,Math and computer science,1.0,2.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,6.0,4.0,4.0,6.0,3.0,2.0,3.0,5.0,3.0
1262,5.0,,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,2.0,,,1.0,5.0,2.0,,,,1.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,,,4.0,4.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,6.0,4.0,4.0,5.0,,,3.0,4.0,1.0
1263,2.0,15.0,4.0,1.0,1.0,7.0,2.0,2.0,6.0,7.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,Medicin,1.0,1.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,6.0,4.0,3.0,6.0,3.0,2.0,3.0,3.0,1.0
1264,1.0,20.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,6.0,3.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,Naval engineering ,1.0,4.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,7.0,7.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0
1265,3.0,35.0,5.0,3.0,4.0,6.0,5.0,6.0,7.0,7.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,5.0,4.0,2.0,4.0,1.0,2.0,4.0,5.0,3.0,5.0,Police Foindations,2.0,5.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,6.0,5.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0
1266,4.0,29.0,6.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,English,2.0,4.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,5.0
1267,4.0,,3.0,4.0,5.0,5.0,3.0,1.0,5.0,0.0,2.0,1.0,,,1.0,5.0,1.0,,,,1.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,,,2.0,7.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,6.0,5.0,4.0,4.0,,,4.0,4.0,1.0
1268,5.0,,6.0,5.0,5.0,6.0,1.0,1.0,1.0,7.0,2.0,2.0,,,3.0,5.0,5.0,,,,1.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,1.0,4.0,,,5.0,6.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,6.0,4.0,5.0,4.0,,,5.0,4.0,1.0
1269,2.0,27.0,5.0,3.0,5.0,4.0,4.0,7.0,5.0,3.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,,1.0,5.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,5.0,5.0,5.0,1.0,1.0,2.0,5.0,4.0
1270,4.0,25.0,7.0,3.0,4.0,2.0,3.0,5.0,6.0,5.0,2.0,5.0,4.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,1.0,Psychology,1.0,3.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,5.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,4.0
1271,5.0,23.0,5.0,5.0,5.0,2.0,5.0,1.0,6.0,5.0,2.0,6.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,5.0,Economics,1.0,2.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,5.0,5.0,2.0,3.0,1.0,5.0,4.0,1.0
